"All CPU Charts 2015","[03] SiSoftware Sandra 2015 ","Dhrystone GIPS","7448","prod-36","AMD A10-5800K (Trinity 4c/4t)","3.8 GHz (Turbo 4.2 GHz), DDR3-1866, 4 MB L2",52.34
"All CPU Charts 2015","[03] SiSoftware Sandra 2015 ","Dhrystone GIPS","7453","prod-37","AMD FX-4130 (Zambezi 4c/4t)","3.8 GHz (Turbo 4 GHz), DDR3-1866, 4 MB L2, 8 MB L3",51.58
"All CPU Charts 2015","[03] SiSoftware Sandra 2015 ","Dhrystone GIPS","7461","prod-38","AMD Phenom II X4 980 BE (Deneb 4c/4t)","3.7 GHz, DDR3-1333, 2 MB L2, 6 MB L3",48.89
"All CPU Charts 2015","[03] SiSoftware Sandra 2015 ","Dhrystone GIPS","7451","prod-39","AMD A8-3870k (Llano 4c/4t)","3 GHz, DDR3-1866, 4 MB L2",40.81
"All CPU Charts 2015","[03] SiSoftware Sandra 2015 ","Dhrystone GIPS","7458","prod-40","AMD Athlon II X4 640 (Propus 4c/4t)","3 GHz, DDR3-1333, 2 MB L2",39.84
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7418","prod-1","Intel Core i7-4790k (Haswell  4c/8t)","4 GHz (Turbo 4.4 GHz), DDR3-1600, 1 MB L2, 8 MB L3",4204
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7438","prod-2","Intel Core i7-5960x (Haswell-E 8c/16t)","3 GHz (Turbo 3.5 GHz), DDR4-2133, 2 MB L2, 20 MB L3",4111
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7419","prod-3","Intel Core i7-4790 (Haswell  4c/8t)","3.6 GHz (Turbo 4 GHz), DDR3-1600, 1 MB L2, 8 MB L3",4018
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7420","prod-4","Intel Core i7-4770k (Haswell  4c/8t)","3.5 GHz (Turbo 3.9 GHz), DDR3-1600, 1 MB L2, 8 MB L3",3983
"All CPU Charts 2015","[06] PCMark 8 Creative","Score","7436","prod-5","Intel Core i7-3960x (Sandy Bridge-E 6c/12t)","3.3 GHz (Turbo 3.9 GHz), DDR3-1600, 1.5 MB L2, 15 MB L3",3961
