"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7362","prod-37","Zotac GeForce GTX 970 Amp! Extreme Edition 4GB","GTX 970, 4GB GDDR5, 1203 MHz ",33.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7345","prod-38","Gigabyte GeForce GTX 970 Gaming G1 OC 4GB","GTX 970, 4GB GDDR5, 1178 MHz ",33.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7347","prod-39","Gigabyte GeForce GTX 970 Windforce 3X 4GB","GTX 970, 4GB GDDR5, 1114 MHz ",33
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7352","prod-40","Palit GeForce GTX 970 JetStream 4GB","GTX 970, 4GB GDDR5, 1152 MHz ",33
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7239","prod-41","Nvidia GeForce GTX 780 Ti 3GB Reference","GTX 780 Ti, 3GB GDDR5, 876 MHz ",33
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7366","prod-42","Galax Geforce GTX 970 OC (mini-ITX)","GTX 970, 4GB GDDR5, 1127 MHz ",33
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7296","prod-43","HIS Radeon R9 290X IceQ Water Cooled 4GB","R9 290X, 4GB GDDR5,  1100 MHz",32.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7353","prod-44","Galax GeForce GTX 970 EXOC 4GB","GTX 970, 4GB GDDR5, 1127 MHz ",32.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7325","prod-45","Galaxy GeForce GTX 780 Hall of Fame 3GB","GTX 780, 3GB GDDR5, 1020 MHz ",32.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7324","prod-46","KFA2 GeForce GTX 780 Hall of Fame 3GB","GTX 780, 3GB GDDR5, 1020 MHz ",32.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7326","prod-47","Gigabyte GeForce GTX 780 Windforce GHz Edition 3GB","GTX 780, 3GB GDDR5, 1020 MHz ",32.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7294","prod-48","MSI Radeon R9 290X Lightning 4GB","R9 290X, 4GB GDDR5,  1080 MHz",32.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7476","prod-49","Gigabyte Geforce GTX 970 mini OC (mini-ITX)","GTX 970, 4GB GDDR5, 1076 MHz+",32.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7292","prod-50","PowerColor Radeon R9 290X PCS  4GB","R9 290X, 4GB GDDR5,  1050 MHz",31.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7293","prod-51","HIS null","R9 290X, 4GB GDDR5,  1060 MHz",31.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7361","prod-52","MSI GeForce GTX 970 Gaming 4G 4GB","GTX 970, 4GB GDDR5, 1140 MHz ",31.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7289","prod-53","Gigabyte Radeon R9 290X Windforce OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz",31.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7291","prod-54","MSI Radeon R9 290X Gaming OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz",31.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7295","prod-55","Sapphire Radeon R9 290X TriX OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz",31.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7290","prod-56","Asus Radeon R9 290X DirectCU II OC 4GB","R9 290X, 4GB GDDR5,  1050 MHz",31.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7240","prod-57","Nvidia GeForce GTX Titan 6GB Reference","GTX Titan, 6GB GDDR5, 837 MHz ",31.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7478","prod-58","Zotac Geforce GTX 970 (Reference Cooler)","GTX 970, 4GB GDDR5, 1050 MHz+",31.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7386","prod-59","HIS Radeon R9 285 IceQ X² OC 2GB Crossfire","R9 285, 2GB GDDR5, 938 MHz Crossfire",31.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7367","prod-60","Galax Geforce GTX 970 OC (modified 125W for HTPC)","GTX 970, 4GB GDDR5, 1050 MHz ",31.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7266","prod-61","Nvidia GeForce GTX 970 4GB Reference","GTX 980, 4GB GDDR5, 1050 MHz  (*emul)",31
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7242","prod-62","Nvidia Quadro K6000 12GB","Quadro K6000, 12GB GDDR5, 797 MHz ",30.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7280","prod-63","Gigabyte Radeon R9 290 Windforce OC 4GB","R9 290, 4GB GDDR5,  1040 MHz",30.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7270","prod-64","Sapphire Radeon R9 290 VaporX Tri-X 4GB","R9 290, 4GB GDDR5,  1030 MHz",29.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7271","prod-65","Sapphire Radeon R9 290 Tri-X 4GB","R9 290, 4GB GDDR5,  1000 MHz",29.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7331","prod-66","Gigabyte GeForce GTX 780 OC Windforce 3GB Rev. 02","GTX 780, 3GB GDDR5, 1006 MHz ",29.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7329","prod-67","Gigabyte GeForce GTX 780 OC Windforce 3GB Rev. 01","GTX 780, 3GB GDDR5, 1006 MHz ",29.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7327","prod-68","MSI GeForce GTX 780 Lightning OC 3GB","GTX 780, 3GB GDDR5, 980 MHz ",29.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7273","prod-69","HIS Radeon R9 290X Fan 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz",29.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7200","prod-70","AMD Radeon R9 290X Reference 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz",29.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7330","prod-71","MSI GeForce GTX 780 TwinFrozr OC 3GB","GTX 780, 3GB GDDR5, 947 MHz ",29.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7202","prod-72","AMD Radeon R9 290 Reference 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz",29
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7274","prod-73","HIS Radeon R9 290 Fan 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz",29
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7199","prod-74","AMD Radeon R9 290X Reference 4GB Quiet  Mode","R9 290X, 4GB GDDR5,  1000 MHz",28.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7241","prod-75","Nvidia GeForce GTX 780 3GB Reference","GTX 780, 3GB GDDR5, 863 MHz ",28.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7201","prod-76","AMD Radeon R9 290 Reference 4GB Quiet  Mode","R9 290, 4GB GDDR5,  947 MHz",27.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7211","prod-77","AMD FirePro W9100 16GB","W9100, 16 GB GDDR5, 930 MHz",27.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7393","prod-78","Gigabyte GeForce GTX 960 Gaming G1 2GB SLI","GTX 960, 2GB GDDR5, 1241 MHz+ SLI",27.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7398","prod-79","PNY GeForce GTX 760 XLR8 Design 2GB SLI","GTX 760, 2GB GDDR5, 980 Mhz+ SLI",25.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7288","prod-80","Sapphire Radeon R9 280X Toxic 3GB","R9 280X, 3GB GDDR5,  1150 MHz",25.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7281","prod-81","Sapphire Radeon R9 280X VaporX Tri-X 3GB","R9 280X, 3GB GDDR5,  1100 MHz",25
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7285","prod-82","CLUB3D Radeon R9 280X Royalking OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz",24.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7286","prod-83","Gigabyte Radeon R9 280X Windforce OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz",24.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7388","prod-84","HIS Radeon R9 270X IceQ X² Boost Clock 2GB Crossfire","R9 270X, 2GB GDDR5,  1050 MHz Crossfire",24.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7226","prod-85","AMD FirePro W8100 8GB","W8100, 8 GB GDDR5, 824 MHz",24.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7284","prod-86","Asus Radeon R9 280X DirectCU II 3GB","R9 280X, 3GB GDDR5,  1070 MHz",24.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7282","prod-87","Sapphire Radeon R9 280X VaporX 3GB","R9 280X, 3GB GDDR5,  1070 MHz",24.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7283","prod-88","MSI Radeon R9 280X Gaming OC 3GB","R9 280X, 3GB GDDR5,  1050 MHz",23.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7287","prod-89","HIS null","R9 280X, 3GB GDDR5,  1050 MHz",23.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7312","prod-90","HIS Radeon HD 7970 IceQ Turbo Boost Clock 3GB","HD 7970, 3GB GDDR5,  1050 MHz",23.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7215","prod-91","AMD Radeon HD 7970 GHz Edition Reference 3GB","HD 7970 XT2, 3GB GDDR5,  1050 MHz",23.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7389","prod-92","HIS Radeon R9 270 iCooler Boost Clock 2GB Crossfire","R9 270X, 2GB GDDR5,  925 MHz  Crossfire",23
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7203","prod-93","AMD Radeon R9 280X Reference 3GB","R9 280X, 3GB GDDR5,  1000 MHz",22.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7212","prod-94","AMD FirePro W9000 6GB","W9000, 6GB GDDR5, 975 MHz",21.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7340","prod-95","Gigabyte GeForce GTX 770 Windforce OC 2GB  Rev. 2.0","GTX 770, 2GB GDDR5, 1137 MHz ",21.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7339","prod-96","Gigabyte GeForce GTX 770 Windforce OC 2GB  Rev. 1.0","GTX 770, 2GB GDDR5, 1137 MHz ",21.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7338","prod-97","MSI GeForce GTX 770 Twin Frozr Gaming 2GB ","GTX 770, 2GB GDDR5, 1137 MHz ",21.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7214","prod-98","AMD Radeon HD 7970 Reference 3GB","HD 7950, 3GB GDDR5, 925 MHz",21.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7311","prod-99","HIS Radeon HD 7950 IceQ Turbo Boost Clock 3GB","HD 7950, 3GB GDDR5,  950 MHz",21
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7279","prod-100","Asus Radeon R9 280 DirectCU II Top 3GB","R9 280X, 3GB GDDR5,  980 MHz",20.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7278","prod-101","CLUB3D Radeon R9 280 Turbo Duo Top 3GB","R9 280X, 3GB GDDR5,  960 MHz",20.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7277","prod-102","PowerColor Radeon R9 280 Royalking Top 3GB","R9 280X, 3GB GDDR5,  960 MHz",20.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7276","prod-103","Sapphire Radeon R9 280 Dual-X 3GB","R9 280X, 3GB GDDR5,  940 MHz",20.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7243","prod-104","Nvidia GeForce GTX 770 2GB Reference","GTX 770, 2GB GDDR5, 1046 MHz ",20
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7227","prod-105","AMD Radeon R9 280 Reference 3GB","R9 280, 3GB GDDR5,  933 MHz (*emul)",19.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7217","prod-106","AMD Radeon HD 7950 Boost Reference 3GB","HD 7950, 3GB GDDR5, 925 MHz (*emul)",19.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7297","prod-107","Gigabyte Radeon R9 285 Windforce OC 2GB","R9 285, 2GB GDDR5, 973 MHz",19.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7380","prod-108","HIS Radeon R9 285 IceQ X² OC 2GB","R9 285, 2GB GDDR5, 938 MHz",19.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7298","prod-109","Asus Radeon R9 285 StrikeX OC 2GB","R9 285, 2GB GDDR5, 954 MHz",19.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7250","prod-110","Nvidia GeForce GTX 680 2GB Reference","GTX 680, 2GB GDDR5, 1006 MHz ",19.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7228","prod-111","AMD Radeon R9 285 Reference 2GB","R9 285, 2GB GDDR5,  913 MHz (*emul)",19
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7379","prod-112","HIS Radeon R9 285 Mini IceQ X² OC 2GB","R9 285, 2GB GDDR5, 938 MHz",19
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7216","prod-113","AMD Radeon HD 7950 Reference 3GB","HD 7950, 3GB GDDR5, 800 MHz",18.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7381","prod-114","Gigabyte GeForce GTX 960 Windforce OC 2GB (BIOS F1)","GTX 960, 2GB GDDR5, 1216 MHz+",17.7
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7371","prod-115","Gigabyte GeForce GTX 960 Gaming G1 2GB (BIOS F2)","GTX 960, 2GB GDDR5, 1241 MHz+",17.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7374","prod-116","Palit GeForce GTX 960 SuperJetstream 2GB","GTX 960, 2GB GDDR5, 1279 MHz+",17.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7342","prod-117","Gigabyte GeForce GTX 760 Windforce 2X OC 2GB  ","GTX 760, 2GB GDDR5, 1033 Mhz ",17.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7376","prod-118","Inno3D GeForce GTX 960 iChill 2GB","GTX 960, 2GB GDDR5, 1329 MHz+",17.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7372","prod-119","Asus GeForce GTX 960 Strix DirectCU II OC 2GB","GTX 960, 2GB GDDR5, 1253 MHz+",17.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7382","prod-120","Gigabyte GeForce GTX 960 Gaming G1 2GB ","GTX 960, 2GB GDDR5, 1241 MHz+",17
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7373","prod-121","Gainward GeForce GTX 960 Phantom OC 2GB","GTX 960, 2GB GDDR5, 1279 MHz+",17
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7370","prod-122","Gigabyte GeForce GTX 960 Windforce OC 2GB","GTX 960, 2GB GDDR5, 1216 MHz+",16.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7249","prod-123","Nvidia GeForce GTX 670 2GB Reference","GTX 670, 2GB GDDR5, 915 Mhz ",16.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7377","prod-124","KFA2 GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+",16.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7375","prod-125","Galax GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+",16.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7471","prod-126","Gigabyte GeForce GTX 960 OC 2GB mini","GTX 960, 2GB GDDR5, 1175 MHz+",16.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7244","prod-127","Nvidia GeForce GTX 760 2GB Reference","GTX 760, 2GB GDDR5, 980 Mhz ",16.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7343","prod-128","PNY GeForce GTX 760 XLR8 Design 2GB ","GTX 760, 2GB GDDR5, 980 Mhz ",16.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7378","prod-129","Nvidia GeForce GTX 960 2GB","GTX 960, 2GB GDDR5, 1113 MHz+ (*emul)",16
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7310","prod-130","HIS Radeon HD 7870 IceQ X Turbo 2GB","HD 7870, 2GB GDDR5,  1100 MHz",15.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7472","prod-131","Gigabyte GeForce GTX 960 OC 2GB mini HTPC mod","GTX 960, 2GB GDDR5, 1175 MHz+",15.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7300","prod-132","HIS null","R9 270X, 2GB GDDR5,  975 MHz ",15.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7301","prod-133","HIS null","R9 270X, 2GB GDDR5,  1050 MHz",15.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7204","prod-134","AMD Radeon R9 270X Reference 2GB","R9 270X, 2GB GDDR5,  1050 MHz",15
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7218","prod-135","AMD Radeon HD 7870 Reference 2GB","HD 7870, 2GB GDDR5,  1000 MHz",14.3
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7205","prod-136","AMD Radeon R9 270 Reference 2GB","R9 270X, 2GB GDDR5,  925 MHz (*emul.)",14.2
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7299","prod-137","HIS Radeon R9 270 iCooler Boost Clock 2GB","R9 270X, 2GB GDDR5,  925 MHz ",14.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7247","prod-138","Nvidia Quadro K5000 4GB","Quadro K5000, 4GB GDDR5, 797 MHz ",14
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7248","prod-139","Nvidia GeForce GTX 660 Ti 2GB Reference","GTX 660 Ti, 2GB GDDR5, 915 Mhz  (*emul)",13.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7253","prod-140","Nvidia GeForce GTX 660 2GB  Reference","GTX 660, 2GB GDDR5, 980 Mhz  (*emul)",13.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7341","prod-141","Gainward GeForce GTX 750 Ti Golden Sample OC 2GB","GTX 750 Ti, 2GB GDDR5, 1202 Mhz ",13
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7390","prod-142","HIS Radeon R7 260X iCooler 2GB Crossfire","R7 260X, 2GB GDDR5,  1000 MHz Crossfire",13
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7206","prod-143","AMD Radeon R7 265 Reference 2GB","R7 265, 2GB GDDR5,  925 MHz (*emul.)",12.8
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7333","prod-144","Asus GeForce GTX 750 Ti StriX OC 2GB","GTX 750 Ti, 2GB GDDR5, 1124 Mhz ",12.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7337","prod-145","Gigabyte GeForce GTX 750 Ti Windforce OC 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ",12.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7332","prod-146","MSI GeForce GTX 750 Ti Gaming OC 2GB","GTX 750 Ti, 2GB GDDR5, 1085 Mhz ",12.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7335","prod-147","Zotac GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ",12.5
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7391","prod-148","HIS Radeon R7 250X  iCooler 1GB Crossfire","R7 250X, 1GB GDDR5,  1000 MHz  Crossfire",12.4
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7322","prod-149","KFA2 GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ",12.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7323","prod-150","Galaxy GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ",12.1
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7220","prod-151","AMD Radeon HD 7850 Reference 2GB","HD 7850, 2GB GDDR5, 860 MHz",11.9
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7245","prod-152","Nvidia GeForce GTX 750 Ti 2GB Reference","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ",11.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7336","prod-153","PNY GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ",11.6
"All 2015 VGA Charts","03 Unigine Heaven 2160p","Tessellation Moderate, no AA, 3840 x 2160","7360","prod-154","eVGA GeForce GTX 750 Superclocked 2GB ","GTX 750, 2GB GDDR5, 1215 MHz ",10.5
"All 2015 VGA Charts","04 Metro Last Light 1080p","Tessellation normal, SSAA Off, 1920 x 1080","7395","prod-1","Gigabyte GeForce GTX 980 Gaming G1  4GB  SLI","GTX 980, 4GB GDDR5, 1228 MHz+ SLI",145.4
"All 2015 VGA Charts","04 Metro Last Light 1080p","Tessellation normal, SSAA Off, 1920 x 1080","7401","prod-2","Gigabyte GeForce GTX 780 Ti OC Windforce 3GB SLI","GTX 780 Ti, 3GB GDDR5, 1020 MHz+ SLI",140.3
"All 2015 VGA Charts","04 Metro Last Light 1080p","Tessellation normal, SSAA Off, 1920 x 1080","7399","prod-3","Gigabyte GeForce GTX Titan Black Windforce 6GB OC SLI","GTX Titan, 6GB GDDR5, 1056 MHz+ SLI",138.6
"All 2015 VGA Charts","04 Metro Last Light 1080p","Tessellation normal, SSAA Off, 1920 x 1080","7396","prod-4","Gigabyte GeForce GTX 970 Gaming G1 4GB SLI","GTX 970, 4GB GDDR5, 1178 MHz+ SLI",127.3
"All 2015 VGA Charts","04 Metro Last Light 1080p","Tessellation normal, SSAA Off, 1920 x 1080","7275","prod-5","HIS Radeon R9 295X2 Reference 2x 4GB","R9 295X, 2x 4GB GDDR5, 1018 MHz",115
